t,pi,y,i,phi,u,g,v
36,0.03023359787364893,-0.06599369721676034,0.04120478438124254,0.014559917583781098,6.642971165522463e-08,0.0,0.0
37,0.03102638091550191,-0.06876603626163999,0.042921818974163965,0.015051455586333156,4.203672153542615e-08,0.0,0.0
38,0.03136857815935255,-0.0709493590321763,0.04426580114977518,0.015367549143962666,2.660083738761767e-08,0.0,0.0
39,0.03287888709033569,-0.07354988909060903,0.04589883158884039,0.01602156600441367,1.6833009898884462e-08,0.0,0.0
40,0.03389013801247738,-0.07611851349841824,0.04749778012080874,0.01654662098078534,1.0651928664014089e-08,0.0,0.0
41,0.03491697703145793,-0.07865986121420661,0.04908051799590741,0.017072724980887785,6.7405404585881156e-09,0.0,0.0
42,0.035265339710311296,-0.0806960521707003,0.05033478142579928,0.017374866912274373,4.26541400219456e-09,0.0,0.0
43,0.0357030786770418,-0.08242567558687125,0.05140434907703072,0.017667212008579142,2.6991539805887178e-09,0.0,0.0
44,0.0355708398884919,-0.08353785313734316,0.05208000698640353,0.01775107451206355,1.7080246389165407e-09,0.0,0.0
45,0.036306318123447555,-0.08482813896215981,0.05288984871963092,0.01807207781767949,1.080837991506387e-09,0.0,0.0
46,0.03742282477701301,-0.08654327855998892,0.05397040642601068,0.018533724547585246,6.839542810252417e-10,0.0,0.0
47,0.03844698998868776,-0.08849767457877834,0.055194446910601706,0.018997331633542173,4.3280626903277296e-10,0.0,0.0
48,0.03881345967633435,-0.09014204865795733,0.05620984502388205,0.019262760362192658,2.7387980704393874e-10,0.0,0.0
49,0.03945604137436482,-0.0917490906647304,0.057210504325027736,0.019593747002003038,1.7331114189740445e-10,0.0,0.0
50,0.04145883083085505,-0.09431556028241402,0.058837116335040365,0.020368115899468974,1.0967129059267754e-10,0.0,0.0
51,0.041840898703622134,-0.09642545312569019,0.06013739491712023,0.020686502198039504,6.939999268704635e-11,0.0,0.0
52,0.042462175952743784,-0.09833871189081698,0.06132452506936213,0.02104438011913193,4.3916315372362934e-11,0.0,0.0
53,0.0430436046352555,-0.10009568134661695,0.06241500019132018,0.021375767633392107,2.7790244367631267e-11,0.0,0.0
54,0.04445708645222701,-0.10234063662407235,0.0638279470838814,0.021967959133846988,1.7585666635837067e-11,0.0,0.0
55,0.04569439652439401,-0.10482310257767967,0.06538085988802515,0.022540829329798787,1.1128209847157696e-11,0.0,0.0
56,0.04694440432500869,-0.10747263999189482,0.06703622184759801,0.02313449244249574,7.04193119128139e-12,0.0,0.0
57,0.04657041581254577,-0.10907244607467889,0.06800274664084219,0.023208873251931314,4.456134057842864e-12,0.0,0.0
58,0.047855451969351905,-0.11108534574267646,0.06927015688118425,0.023744296534290638,2.8198416318029643e-12,0.0,0.0
59,0.04873461598945681,-0.11314656567558883,0.0705552267546636,0.024182662070115345,1.7843957846049159e-12,0.0,0.0
60,0.04893472344030777,-0.11474043647127691,0.07153490549638997,0.024400902389004456,1.1291656524979908e-12,0.0,0.0
61,0.049739513170672704,-0.1164235647404405,0.07258679346496912,0.024780726405239217,7.145360249007286e-13,0.0,0.0
62,0.049549058227151596,-0.11747401527414096,0.07322303525275481,0.02484343541561316,4.5215839655718104e-13,0.0,0.0
63,0.050978267984772035,-0.11921762752220581,0.074330129216172,0.025386779951020674,2.861258333413842e-13,0.0,0.0
64,0.052074625803357186,-0.12125377553234978,0.0756062289241006,0.02587716661366901,1.8106042733842794e-13,0.0,0.0
65,0.05442371896763571,-0.12437959739732624,0.07758471841777596,0.02679760613435951,1.145750384197572e-13,0.0,0.0
66,0.055400170782170854,-0.12731312425212674,0.079405597621876,0.02735233442045248,7.250308431202236e-14,0.0,0.0
67,0.05565269297218241,-0.12954929939985624,0.08077924617227725,0.02765141851585804,4.587995175264775e-14,0.0,0.0
68,0.05672157994467168,-0.13186655739740047,0.08222629667581605,0.028164500141890692,2.90328334690755e-14,0.0,0.0
69,0.05724254346041803,-0.13387347357574716,0.0834677179334488,0.028506996467997883,1.8371977019230976e-14,0.0,0.0
70,0.05784078206939052,-0.1357037762637692,0.0846034898318384,0.0288503385993447,1.1625787057769363e-14,0.0,0.0
71,0.058490654763910944,-0.13745189912764247,0.0856905603794713,0.02919801984988874,7.356798050156454e-15,0.0,0.0
72,0.05935300738854597,-0.1392975315112037,0.08684341829691312,0.029609447083172893,4.655381806139004e-15,0.0,0.0
73,0.06052918003198124,-0.14144260056210675,0.08818839994976918,0.030131393403985934,2.945925606924762e-15,0.0,0.0
74,0.06220993295154871,-0.144166570538295,0.0899018293204855,0.030841303390039196,1.8641817240619895e-15,0.0,0.0
75,0.06334219461456576,-0.14691276781219953,0.09161280730511591,0.03141551388685354,1.179654194986427e-15,0.0,0.0
76,0.06472092024599801,-0.1498330567701702,0.09343735647071562,0.03207008945997457,7.464851745874111e-16,0.0,0.0
77,0.06605518154356205,-0.15284961068364794,0.09531942234442639,0.03272361390263681,4.723758184789137e-16,0.0,0.0
78,0.06700512994879197,-0.15565529941074133,0.09706141980879113,0.03325820710198058,2.989194179334566e-16,0.0,0.0
79,0.06810518636501209,-0.15841062754465918,0.0987770352733078,0.033825274127803284,1.8915620766829136e-16,0.0,0.0
